MAG,orf,FeGenie_HMM,Shaomei_Type
M_DeepCast_65m_mx_077,M_DeepCast_65m_mx_077_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000051_29,DFE_0461,Periplasmic MHC in PCC
M_DeepCast_65m_mx_077,M_DeepCast_65m_mx_077_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000051_35,Not found,Periplasmic MHC in PCC
M_DeepCast_65m_mx_077,M_DeepCast_65m_mx_077_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000051_27,Not found,Outer Surface MHC
K_DeepCast_250m_m1_352,K_DeepCast_250m_m1_352_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10018473_3,Not found,Outer Surface MHC
M_surface_7_m2_032,Not found,Not found,Not found
K_DeepCast_35m_m2_259,Not found,Not found,Not found
K_Offshore_80m_m1_181,K_Offshore_80m_m1_181_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10002850_29,Cyc2_repCluster3,Not found
K_Offshore_80m_m1_181,K_Offshore_80m_m1_181_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10000062_132,FoxY,Not found
K_Offshore_surface_m2_010,Not found,Not found,Not found
K_Offshore_80m_m2_019,K_Offshore_80m_m2_019_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10021754_3,DFE_0461,Not found
K_DeepCast_100m_mx_210,K_DeepCast_100m_mx_210_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10073309_2,CbcL,Not found
K_DeepCast_100m_mx_210,K_DeepCast_100m_mx_210_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10073309_3,CbcL,Outer Surface MHC
K_DeepCast_100m_mx_210,K_DeepCast_100m_mx_210_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10091808_2,ExtC_pcc_lp_cyt,Outer Surface MHC in PCC
K_DeepCast_100m_mx_210,K_DeepCast_100m_mx_210_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10015717_7,CbcL,Not found
K_DeepCast_100m_mx_210,K_DeepCast_100m_mx_210_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10061459_2,DFE_0448,Not found
K_DeepCast_100m_mx_210,K_DeepCast_100m_mx_210_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10176783_1,DFE_0448,Not found
K_DeepCast_100m_mx_210,K_DeepCast_100m_mx_210_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10091808_1,Not found,PCC porin
K_DeepCast_100m_mx_210,K_DeepCast_100m_mx_210_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10107834_2,Not found,PCC porin
K_DeepCast_100m_mx_210,K_DeepCast_100m_mx_210_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10091808_3,Not found,Outer Surface MHC in PCC
K_DeepCast_100m_mx_210,K_DeepCast_100m_mx_210_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10107834_1,Not found,Outer Surface MHC in PCC
M_DeepCast_65m_mx_150,Not found,Not found,Not found
M_DeepCast_50m_m1_060,Not found,Not found,Not found
M_DeepCast_400m_m2_122,Not found,Not found,Not found
K_Offshore_80m_m2_222,K_Offshore_80m_m2_222_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10014164_5,DFE_0449,Not found
K_DeepCast_35m_m2_204,Not found,Not found,Not found
M_DeepCast_200m_mx_060,Not found,Not found,Not found
K_DeepCast_35m_m1_052,K_DeepCast_35m_m1_052_TA2KigCa35mmetaG_2.150862.fna_Ga0194129_10004024_7,Not found,Outer Surface MHC
M_DeepCast_400m_m2_277,Not found,Not found,Not found
M_DeepCast_100m_mx_191,Not found,Not found,Not found
K_Offshore_120m_m1_195,Not found,Not found,Not found
K_Offshore_40m_m2_283,Not found,Not found,Not found
M_DeepCast_65m_mx_133,Not found,Not found,Not found
K_DeepCast_250m_m1_330,K_DeepCast_250m_m1_330_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10061502_1,CbcL,Not found
K_DeepCast_250m_m1_330,K_DeepCast_250m_m1_330_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10061502_2,ImcH,Not found
K_DeepCast_250m_m1_330,K_DeepCast_250m_m1_330_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10050590_2,DFE_0461,Not found
K_DeepCast_250m_m1_330,K_DeepCast_250m_m1_330_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10053963_3,DFE_0449,Not found
K_Offshore_120m_m2_148,K_Offshore_120m_m2_148_TA2KigO120mmetaG_2.148631.fna_Ga0194131_10007659_2,Not found,Outer Surface MHC
K_DeepCast_35m_m1_047,Not found,Not found,Not found
K_Offshore_80m_m2_162,Not found,Not found,Not found
M_DeepCast_400m_m2_351,M_DeepCast_400m_m2_351_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10048987_2,FoxY,Not found
K_Offshore_80m_m2_051,K_Offshore_80m_m2_051_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10008818_7,DFE_0449,Not found
K_DeepCast_150m_m2_097,Not found,Not found,Not found
K_DeepCast_0m_m2_115,Not found,Not found,Not found
M_surface_9_m1_291,Not found,Not found,Not found
K_Offshore_80m_m2_101,K_Offshore_80m_m2_101_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10021770_3,DFE_0462,Not found
K_Offshore_80m_m2_101,K_Offshore_80m_m2_101_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10029741_3,MtrB_TIGR03509,Not found
K_Offshore_80m_m2_101,K_Offshore_80m_m2_101_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10029775_5,MtoA,Not found
M_DeepCast_65m_m2_129,M_DeepCast_65m_m2_129_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10003087_20,CbcL,Not found
M_DeepCast_65m_m2_129,M_DeepCast_65m_m2_129_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001565_11,FoxZ,Not found
K_Offshore_40m_m2_105,Not found,Not found,Not found
K_DeepCast_150m_m2_101,Not found,Not found,Not found
M_DeepCast_50m_m2_018,Not found,Not found,Not found
K_Offshore_80m_m2_097,Not found,Not found,Not found
K_Offshore_surface_m2_005,Not found,Not found,Not found
K_DeepCast_100m_m2_307,K_DeepCast_100m_m2_307_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10011229_8,OmcS,Outer Surface MHC
K_DeepCast_100m_m2_307,K_DeepCast_100m_m2_307_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10013220_5,CbcL,Not found
K_DeepCast_100m_m2_307,K_DeepCast_100m_m2_307_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10109174_2,ImcH,Not found
K_DeepCast_100m_m2_307,K_DeepCast_100m_m2_307_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10024613_4,OmcS,Not found
K_DeepCast_100m_m2_307,K_DeepCast_100m_m2_307_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10011229_5,DFE_0461,Periplasmic MHC in PCC
K_DeepCast_100m_m2_307,K_DeepCast_100m_m2_307_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10011229_6,DFE_0462,Not found
K_DeepCast_100m_m2_307,K_DeepCast_100m_m2_307_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10064074_1,DFE_0449,Outer Surface MHC
K_DeepCast_100m_m2_307,K_DeepCast_100m_m2_307_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10165755_1,Not found,Outer Surface MHC
